ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.481288439746651403e-04,-9.793655465979275832e+00
0.000000000000000000e+00,-1.481288447658393953e-04,-9.793655466121840902e+00
0.000000000000000000e+00,-1.481288455570136232e-04,-9.793655466264404197e+00
0.000000000000000000e+00,-1.481288463481878512e-04,-9.793655466406969268e+00
0.000000000000000000e+00,-1.481288471393621333e-04,-9.793655466549532562e+00
0.000000000000000000e+00,-1.481288479305363341e-04,-9.793655466692097633e+00
0.000000000000000000e+00,-1.481288487217105620e-04,-9.793655466834662704e+00
0.000000000000000000e+00,-1.481288495128847628e-04,-9.793655466977225998e+00
0.000000000000000000e+00,-1.481288503040590178e-04,-9.793655467119791069e+00
0.000000000000000000e+00,-1.481288510952332457e-04,-9.793655467262356140e+00
0.000000000000000000e+00,-1.481288518864074465e-04,-9.793655467404921211e+00
0.000000000000000000e+00,-1.481288526775817016e-04,-9.793655467547484506e+00
0.000000000000000000e+00,-1.481288534687559295e-04,-9.793655467690051353e+00
0.000000000000000000e+00,-1.481288542599301303e-04,-9.793655467832616424e+00
0.000000000000000000e+00,-1.481288550511043853e-04,-9.793655467975181494e+00
0.000000000000000000e+00,-1.481288558422785861e-04,-9.793655468117743013e+00
0.000000000000000000e+00,-1.481288566334528140e-04,-9.793655468260308083e+00
0.000000000000000000e+00,-1.481288574246270419e-04,-9.793655468402873154e+00
0.000000000000000000e+00,-1.481288582158012427e-04,-9.793655468545438225e+00
0.000000000000000000e+00,-1.481288590069754706e-04,-9.793655468688003296e+00
0.000000000000000000e+00,-1.481288597981496714e-04,-9.793655468830568367e+00
0.000000000000000000e+00,-1.481288605893238994e-04,-9.793655468973131661e+00
0.000000000000000000e+00,-1.481288613804981002e-04,-9.793655469115696732e+00
0.000000000000000000e+00,-1.481288621716723010e-04,-9.793655469258261803e+00
0.000000000000000000e+00,-1.481288629628465018e-04,-9.793655469400825098e+00
0.000000000000000000e+00,-1.481288637540207026e-04,-9.793655469543390168e+00
0.000000000000000000e+00,-1.481288645451949305e-04,-9.793655469685955239e+00
0.000000000000000000e+00,-1.481288653363691313e-04,-9.793655469828520310e+00
0.000000000000000000e+00,-1.481288661275433321e-04,-9.793655469971083605e+00
0.000000000000000000e+00,-1.481288669187175058e-04,-9.793655470113648676e+00
0.000000000000000000e+00,-1.481288677098917066e-04,-9.793655470256211970e+00
0.000000000000000000e+00,-1.481288685010658803e-04,-9.793655470398775265e+00
0.000000000000000000e+00,-1.481288692922400811e-04,-9.793655470541343888e+00
0.000000000000000000e+00,-1.481288700834143090e-04,-9.793655470683907183e+00
0.000000000000000000e+00,-1.481288708745884827e-04,-9.793655470826472254e+00
0.000000000000000000e+00,-1.481288716657626835e-04,-9.793655470969037324e+00
0.000000000000000000e+00,-1.481288724569368572e-04,-9.793655471111602395e+00
0.000000000000000000e+00,-1.481288732481110581e-04,-9.793655471254165690e+00
0.000000000000000000e+00,-1.481288740392852589e-04,-9.793655471396730761e+00
