ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.497759990907532660e-04,-9.793953930773675154e+00
0.000000000000000000e+00,-1.497759998788013595e-04,-9.793953930917263406e+00
0.000000000000000000e+00,-1.497760006668494802e-04,-9.793953931060849882e+00
0.000000000000000000e+00,-1.497760014548975196e-04,-9.793953931204436358e+00
0.000000000000000000e+00,-1.497760022429456403e-04,-9.793953931348026387e+00
0.000000000000000000e+00,-1.497760030309937338e-04,-9.793953931491611087e+00
0.000000000000000000e+00,-1.497760038190418003e-04,-9.793953931635201116e+00
0.000000000000000000e+00,-1.497760046070898668e-04,-9.793953931778789368e+00
0.000000000000000000e+00,-1.497760053951379604e-04,-9.793953931922375844e+00
0.000000000000000000e+00,-1.497760061831860268e-04,-9.793953932065964096e+00
0.000000000000000000e+00,-1.497760069712341204e-04,-9.793953932209550572e+00
0.000000000000000000e+00,-1.497760077592821869e-04,-9.793953932353138825e+00
0.000000000000000000e+00,-1.497760085473302534e-04,-9.793953932496725301e+00
0.000000000000000000e+00,-1.497760093353783198e-04,-9.793953932640315330e+00
0.000000000000000000e+00,-1.497760101234263863e-04,-9.793953932783901806e+00
0.000000000000000000e+00,-1.497760109114744799e-04,-9.793953932927488282e+00
0.000000000000000000e+00,-1.497760116995225464e-04,-9.793953933071076534e+00
0.000000000000000000e+00,-1.497760124875705857e-04,-9.793953933214664787e+00
0.000000000000000000e+00,-1.497760132756186793e-04,-9.793953933358251263e+00
0.000000000000000000e+00,-1.497760140636667458e-04,-9.793953933501839515e+00
0.000000000000000000e+00,-1.497760148517147851e-04,-9.793953933645429544e+00
0.000000000000000000e+00,-1.497760156397628516e-04,-9.793953933789012467e+00
0.000000000000000000e+00,-1.497760164278108910e-04,-9.793953933932602496e+00
0.000000000000000000e+00,-1.497760172158589575e-04,-9.793953934076190748e+00
0.000000000000000000e+00,-1.497760180039069968e-04,-9.793953934219777224e+00
0.000000000000000000e+00,-1.497760187919550633e-04,-9.793953934363365477e+00
0.000000000000000000e+00,-1.497760195800031298e-04,-9.793953934506953729e+00
0.000000000000000000e+00,-1.497760203680511691e-04,-9.793953934650541981e+00
0.000000000000000000e+00,-1.497760211560992356e-04,-9.793953934794128457e+00
0.000000000000000000e+00,-1.497760219441472750e-04,-9.793953934937716710e+00
0.000000000000000000e+00,-1.497760227321952872e-04,-9.793953935081303186e+00
0.000000000000000000e+00,-1.497760235202433537e-04,-9.793953935224891438e+00
0.000000000000000000e+00,-1.497760243082913931e-04,-9.793953935368477914e+00
0.000000000000000000e+00,-1.497760250963394324e-04,-9.793953935512066167e+00
0.000000000000000000e+00,-1.497760258843874718e-04,-9.793953935655652643e+00
0.000000000000000000e+00,-1.497760266724355383e-04,-9.793953935799240895e+00
0.000000000000000000e+00,-1.497760274604835505e-04,-9.793953935942830924e+00
0.000000000000000000e+00,-1.497760282485315899e-04,-9.793953936086419176e+00
0.000000000000000000e+00,-1.497760290365796293e-04,-9.793953936230005652e+00
0.000000000000000000e+00,-1.497760298246276686e-04,-9.793953936373593905e+00
0.000000000000000000e+00,-1.497760306126756809e-04,-9.793953936517182157e+00
0.000000000000000000e+00,-1.497760314007237203e-04,-9.793953936660766857e+00
0.000000000000000000e+00,-1.497760321887717596e-04,-9.793953936804355109e+00
0.000000000000000000e+00,-1.497760329768197990e-04,-9.793953936947943362e+00
0.000000000000000000e+00,-1.497760337648677842e-04,-9.793953937091529838e+00
0.000000000000000000e+00,-1.497760345529158235e-04,-9.793953937235118090e+00
0.000000000000000000e+00,-1.497760353409638629e-04,-9.793953937378706343e+00
0.000000000000000000e+00,-1.497760361290118481e-04,-9.793953937522292819e+00
0.000000000000000000e+00,-1.497760369170598874e-04,-9.793953937665881071e+00
0.000000000000000000e+00,-1.497760377051079268e-04,-9.793953937809469323e+00
0.000000000000000000e+00,-1.497760384931559120e-04,-9.793953937953055799e+00
0.000000000000000000e+00,-1.497760392812039242e-04,-9.793953938096644052e+00
0.000000000000000000e+00,-1.497760400692519365e-04,-9.793953938240232304e+00
0.000000000000000000e+00,-1.497760408572999487e-04,-9.793953938383820557e+00
0.000000000000000000e+00,-1.497760416453479610e-04,-9.793953938527407033e+00
0.000000000000000000e+00,-1.497760424333959462e-04,-9.793953938670995285e+00
0.000000000000000000e+00,-1.497760432214439584e-04,-9.793953938814583537e+00
0.000000000000000000e+00,-1.497760440094919978e-04,-9.793953938958170014e+00
0.000000000000000000e+00,-1.497760447975399829e-04,-9.793953939101758266e+00
