ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.585196587701245437e-03,-1.803952176834935960e-05,-2.145383155063854391e-03
3.585196580946527125e-03,-1.803952176784586966e-05,-2.145383166351811938e-03
3.585196574191808379e-03,-1.803952176734237634e-05,-2.145383177639769486e-03
3.585196567437090066e-03,-1.803952176683888979e-05,-2.145383188927726167e-03
3.585196560682371320e-03,-1.803952176633539647e-05,-2.145383200215684148e-03
3.585196553927653008e-03,-1.803952176583190653e-05,-2.145383211503641696e-03
3.585196547172934262e-03,-1.803952176532841320e-05,-2.145383222791598810e-03
3.585196540418215949e-03,-1.803952176482492327e-05,-2.145383234079555924e-03
3.585196533663496336e-03,-1.803952176432142656e-05,-2.145383245367513039e-03
3.585196526908778023e-03,-1.803952176381794678e-05,-2.145383256655470153e-03
3.585196520154059277e-03,-1.803952176331445007e-05,-2.145383267943427701e-03
3.585196513399340965e-03,-1.803952176281096013e-05,-2.145383279231384815e-03
3.585196506644620917e-03,-1.803952176230747020e-05,-2.145383290519341929e-03
3.585196499889902171e-03,-1.803952176180397687e-05,-2.145383301807299043e-03
3.585196493135183859e-03,-1.803952176130048016e-05,-2.145383313095256157e-03
3.585196486380464679e-03,-1.803952176079699700e-05,-2.145383324383213271e-03
3.585196479625745065e-03,-1.803952176029350368e-05,-2.145383335671170386e-03
3.585196472871026753e-03,-1.803952175979001374e-05,-2.145383346959127066e-03
3.585196466116307139e-03,-1.803952175928651703e-05,-2.145383358247084614e-03
3.585196459361587960e-03,-1.803952175878303048e-05,-2.145383369535041728e-03
3.585196452606868780e-03,-1.803952175827953377e-05,-2.145383380822998409e-03
3.585196445852150034e-03,-1.803952175777605061e-05,-2.145383392110955523e-03
3.585196439097430854e-03,-1.803952175727256067e-05,-2.145383403398912203e-03
3.585196432342711674e-03,-1.803952175676906735e-05,-2.145383414686869317e-03
3.585196425587992061e-03,-1.803952175626557063e-05,-2.145383425974825998e-03
3.585196418833272881e-03,-1.803952175576208408e-05,-2.145383437262783112e-03
3.585196412078553701e-03,-1.803952175525859076e-05,-2.145383448550740226e-03
3.585196405323834087e-03,-1.803952175475510421e-05,-2.145383459838696907e-03
3.585196398569114040e-03,-1.803952175425160750e-05,-2.145383471126653587e-03
3.585196391814394860e-03,-1.803952175374812095e-05,-2.145383482414610268e-03
3.585196385059675681e-03,-1.803952175324462424e-05,-2.145383493702566948e-03
3.585196378304955633e-03,-1.803952175274113430e-05,-2.145383504990523629e-03
3.585196371550236020e-03,-1.803952175223764437e-05,-2.145383516278480309e-03
3.585196364795516840e-03,-1.803952175173415782e-05,-2.145383527566436990e-03
3.585196358040796793e-03,-1.803952175123066110e-05,-2.145383538854393670e-03
3.585196351286076746e-03,-1.803952175072717117e-05,-2.145383550142350784e-03
3.585196344531357566e-03,-1.803952175022367784e-05,-2.145383561430307031e-03
3.585196337776637952e-03,-1.803952174972018791e-05,-2.145383572718263712e-03
3.585196331021917905e-03,-1.803952174921669458e-05,-2.145383584006220392e-03
3.585196324267197858e-03,-1.803952174871320803e-05,-2.145383595294177072e-03
3.585196317512477811e-03,-1.803952174820971471e-05,-2.145383606582133319e-03
3.585196310757758631e-03,-1.803952174770622477e-05,-2.145383617870090000e-03
3.585196304003037716e-03,-1.803952174720273823e-05,-2.145383629158046680e-03
3.585196297248318103e-03,-1.803952174669924151e-05,-2.145383640446003361e-03
3.585196290493598056e-03,-1.803952174619574819e-05,-2.145383651733959608e-03
3.585196283738878009e-03,-1.803952174569226164e-05,-2.145383663021916288e-03
3.585196276984157961e-03,-1.803952174518876832e-05,-2.145383674309872968e-03
3.585196270229437914e-03,-1.803952174468527838e-05,-2.145383685597828782e-03
3.585196263474717867e-03,-1.803952174418178505e-05,-2.145383696885785462e-03
3.585196256719996952e-03,-1.803952174367829512e-05,-2.145383708173742143e-03
3.585196249965276905e-03,-1.803952174317480179e-05,-2.145383719461697956e-03
3.585196243210556858e-03,-1.803952174267130847e-05,-2.145383730749654203e-03
3.585196236455836811e-03,-1.803952174216782192e-05,-2.145383742037610449e-03
3.585196229701116764e-03,-1.803952174166433198e-05,-2.145383753325566696e-03
3.585196222946395849e-03,-1.803952174116083866e-05,-2.145383764613522943e-03
3.585196216191675802e-03,-1.803952174065735211e-05,-2.145383775901479623e-03
3.585196209436954887e-03,-1.803952174015385540e-05,-2.145383787189435437e-03
3.585196202682233973e-03,-1.803952173965036207e-05,-2.145383798477392117e-03
3.585196195927513926e-03,-1.803952173914687553e-05,-2.145383809765347930e-03
3.585196189172793011e-03,-1.803952173864338220e-05,-2.145383821053304177e-03
3.585196182418072964e-03,-1.803952173813988888e-05,-2.145383832341260424e-03
3.585196175663352049e-03,-1.803952173763639894e-05,-2.145383843629216237e-03
3.585196168908632002e-03,-1.803952173713290900e-05,-2.145383854917172484e-03
3.585196162153911088e-03,-1.803952173662941907e-05,-2.145383866205128297e-03
3.585196155399190173e-03,-1.803952173612592236e-05,-2.145383877493084977e-03
3.585196148644469259e-03,-1.803952173562243581e-05,-2.145383888781040357e-03
3.585196141889748344e-03,-1.803952173511894248e-05,-2.145383900068996604e-03
3.585196135135027863e-03,-1.803952173461545255e-05,-2.145383911356951983e-03
3.585196128380306949e-03,-1.803952173411196600e-05,-2.145383922644908663e-03
3.585196121625586034e-03,-1.803952173360846929e-05,-2.145383933932864477e-03
3.585196114870865119e-03,-1.803952173310497596e-05,-2.145383945220820290e-03
3.585196108116144205e-03,-1.803952173260148941e-05,-2.145383956508776103e-03
3.585196101361423290e-03,-1.803952173209799270e-05,-2.145383967796732350e-03
3.585196094606701508e-03,-1.803952173159450276e-05,-2.145383979084688163e-03
3.585196087851981028e-03,-1.803952173109101283e-05,-2.145383990372643976e-03
3.585196081097259246e-03,-1.803952173058752289e-05,-2.145384001660599789e-03
3.585196074342538331e-03,-1.803952173008402957e-05,-2.145384012948555168e-03
3.585196067587817417e-03,-1.803952172958053963e-05,-2.145384024236510982e-03
3.585196060833096502e-03,-1.803952172907704631e-05,-2.145384035524466795e-03
3.585196054078375154e-03,-1.803952172857355637e-05,-2.145384046812423041e-03
3.585196047323653372e-03,-1.803952172807006643e-05,-2.145384058100378421e-03
3.585196040568932457e-03,-1.803952172756657650e-05,-2.145384069388333800e-03
3.585196033814210675e-03,-1.803952172706308317e-05,-2.145384080676289613e-03
3.585196027059489327e-03,-1.803952172655958985e-05,-2.145384091964245427e-03
3.585196020304767545e-03,-1.803952172605610330e-05,-2.145384103252200372e-03
3.585196013550046631e-03,-1.803952172555260998e-05,-2.145384114540156619e-03
3.585196006795324849e-03,-1.803952172504911665e-05,-2.145384125828111999e-03
3.585196000040603501e-03,-1.803952172454562671e-05,-2.145384137116067812e-03
3.585195993285881719e-03,-1.803952172404213678e-05,-2.145384148404023191e-03
3.585195986531159937e-03,-1.803952172353864345e-05,-2.145384159691978571e-03
3.585195979776438589e-03,-1.803952172303515352e-05,-2.145384170979933516e-03
3.585195973021716807e-03,-1.803952172253166358e-05,-2.145384182267889763e-03
3.585195966266995025e-03,-1.803952172202817026e-05,-2.145384193555845143e-03
3.585195959512273677e-03,-1.803952172152467693e-05,-2.145384204843800088e-03
