ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.458422999999999707e-04,-9.793246639430625677e+00
0.000000000000000000e+00,-1.458423000795437642e-04,-9.793246639444738832e+00
0.000000000000000000e+00,-1.458423001590875576e-04,-9.793246639458848435e+00
0.000000000000000000e+00,-1.458423002386313239e-04,-9.793246639472959814e+00
0.000000000000000000e+00,-1.458423003181750902e-04,-9.793246639487072969e+00
0.000000000000000000e+00,-1.458423003977188837e-04,-9.793246639501182571e+00
0.000000000000000000e+00,-1.458423004772626500e-04,-9.793246639515293950e+00
0.000000000000000000e+00,-1.458423005568064163e-04,-9.793246639529403552e+00
0.000000000000000000e+00,-1.458423006363502368e-04,-9.793246639543514931e+00
0.000000000000000000e+00,-1.458423007158940032e-04,-9.793246639557628086e+00
0.000000000000000000e+00,-1.458423007954378237e-04,-9.793246639571737688e+00
0.000000000000000000e+00,-1.458423008749815900e-04,-9.793246639585849067e+00
0.000000000000000000e+00,-1.458423009545253563e-04,-9.793246639599958669e+00
0.000000000000000000e+00,-1.458423010340691498e-04,-9.793246639614070048e+00
0.000000000000000000e+00,-1.458423011136129161e-04,-9.793246639628183203e+00
0.000000000000000000e+00,-1.458423011931566824e-04,-9.793246639642291029e+00
0.000000000000000000e+00,-1.458423012727004758e-04,-9.793246639656404184e+00
0.000000000000000000e+00,-1.458423013522442422e-04,-9.793246639670513787e+00
0.000000000000000000e+00,-1.458423014317880627e-04,-9.793246639684626942e+00
0.000000000000000000e+00,-1.458423015113318290e-04,-9.793246639698738321e+00
0.000000000000000000e+00,-1.458423015908755953e-04,-9.793246639712846147e+00
0.000000000000000000e+00,-1.458423016704193617e-04,-9.793246639726959302e+00
0.000000000000000000e+00,-1.458423017499631551e-04,-9.793246639741070680e+00
0.000000000000000000e+00,-1.458423018295069214e-04,-9.793246639755182059e+00
0.000000000000000000e+00,-1.458423019090506877e-04,-9.793246639769293438e+00
0.000000000000000000e+00,-1.458423019885944812e-04,-9.793246639783403040e+00
0.000000000000000000e+00,-1.458423020681382475e-04,-9.793246639797514419e+00
0.000000000000000000e+00,-1.458423021476820680e-04,-9.793246639811625798e+00
0.000000000000000000e+00,-1.458423022272258343e-04,-9.793246639825737176e+00
0.000000000000000000e+00,-1.458423023067696549e-04,-9.793246639839848555e+00
0.000000000000000000e+00,-1.458423023863134212e-04,-9.793246639853958158e+00
0.000000000000000000e+00,-1.458423024658571875e-04,-9.793246639868069536e+00
0.000000000000000000e+00,-1.458423025454009809e-04,-9.793246639882180915e+00
0.000000000000000000e+00,-1.458423026249447473e-04,-9.793246639896290517e+00
0.000000000000000000e+00,-1.458423027044885136e-04,-9.793246639910401896e+00
0.000000000000000000e+00,-1.458423027840322799e-04,-9.793246639924513275e+00
0.000000000000000000e+00,-1.458423028635760733e-04,-9.793246639938624654e+00
0.000000000000000000e+00,-1.458423029431198397e-04,-9.793246639952736032e+00
0.000000000000000000e+00,-1.458423030226636602e-04,-9.793246639966845635e+00
0.000000000000000000e+00,-1.458423031022074265e-04,-9.793246639980957013e+00
0.000000000000000000e+00,-1.458423031817511928e-04,-9.793246639995070169e+00
0.000000000000000000e+00,-1.458423032612949863e-04,-9.793246640009179771e+00
0.000000000000000000e+00,-1.458423033408387526e-04,-9.793246640023291150e+00
0.000000000000000000e+00,-1.458423034203825189e-04,-9.793246640037402528e+00
0.000000000000000000e+00,-1.458423034999263123e-04,-9.793246640051512131e+00
0.000000000000000000e+00,-1.458423035794700786e-04,-9.793246640065625286e+00
0.000000000000000000e+00,-1.458423036590138450e-04,-9.793246640079734888e+00
0.000000000000000000e+00,-1.458423037385576384e-04,-9.793246640093846267e+00
0.000000000000000000e+00,-1.458423038181014318e-04,-9.793246640107957646e+00
0.000000000000000000e+00,-1.458423038976452524e-04,-9.793246640122067248e+00
