ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.084448000000000079e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448018039666550e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448036079332667e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448054118999138e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448072158665966e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448090198331727e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448108237998554e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448126277665025e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448144317331142e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448162356997614e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448180396664085e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448198436330202e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448216475996674e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448234515663501e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448252555329262e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448270594996089e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448288634662561e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448306674328322e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448324713995149e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448342753660910e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448360793327737e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448378832994209e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448396872660325e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448414912326797e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448432951993269e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448450991659385e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448469031325857e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448487070992684e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448505110658445e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448523150325272e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448541189991744e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448559229657860e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448577269324332e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448595308990448e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448613348656920e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448631388323392e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448649427989508e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448667467655980e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448685507322807e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448703546988568e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448721586655395e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448739626321867e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448757665987628e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448775705654455e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448793745320216e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448811784987043e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448829824653515e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448847864319632e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448865903986103e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448883943652575e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448901983318692e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448920022985163e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448938062651280e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448956102317752e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448974141984579e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084448992181650340e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084449010221317167e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084449028260983638e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084449046300649400e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084449064340316227e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084449082379981988e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084449100419648815e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084449118459315287e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084449136498981403e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084449154538647875e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084449172578313991e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084449190617980463e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084449208657646935e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.084449226697313051e+01,1.199999999999999858e+02,0.000000000000000000e+00
