ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.051999999999999602e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000018040568463e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000036081136258e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000054121704764e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000072162273625e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000090202841420e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000108243409926e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000126283978076e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000144324546582e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000162365115443e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000180405683238e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000198446251744e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000216486820605e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000234527388400e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000252567956906e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000270608525057e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000288649093562e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000306689662068e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000324730230219e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000342770798724e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000360811367230e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000378851935380e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000396892503886e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000414933072037e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000432973640542e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000451014209048e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000469054777199e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000487095345704e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000505135914210e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000523176482361e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000541217050866e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000559257619017e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000577298187523e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000595338756028e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000613379324179e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000631419892684e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000649460460480e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000667501029341e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000685541597846e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000703582165642e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000721622734503e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000739663302298e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000757703871159e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000775744439665e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000793785007460e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000811825576321e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000829866144116e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000847906712622e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000865947281483e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000883987849278e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000902028417784e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000920068985934e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000938109554440e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000956150122946e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000974190691096e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000992231259602e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001010271827752e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001028312396258e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001046352964764e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001064393532914e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001082434101420e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001100474669570e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001118515238076e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001136555806582e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001154596374732e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001172636943238e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001190677511033e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001208718079894e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001226758647690e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001244799216195e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001262839785056e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001280880352851e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001298920921712e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001316961489508e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001335002058013e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001353042626164e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001371083194670e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001389123763175e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001407164331326e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001425204899832e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001443245467982e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001461286036488e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001479326604994e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001497367173144e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001515407741650e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001533448309445e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001551488878306e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001569529446101e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001587570014607e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001605610582757e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001623651151263e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001641691720124e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052001659732287919e+01,1.199999999999999858e+02,0.000000000000000000e+00
