ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.483392973297554521e-04,-9.793693415410878345e+00
0.000000000000000000e+00,-1.483392981205328349e-04,-9.793693415553574866e+00
0.000000000000000000e+00,-1.483392989113102448e-04,-9.793693415696269611e+00
0.000000000000000000e+00,-1.483392997020876276e-04,-9.793693415838966132e+00
0.000000000000000000e+00,-1.483393004928650375e-04,-9.793693415981662653e+00
0.000000000000000000e+00,-1.483393012836424203e-04,-9.793693416124359175e+00
0.000000000000000000e+00,-1.483393020744198031e-04,-9.793693416267055696e+00
0.000000000000000000e+00,-1.483393028651971860e-04,-9.793693416409752217e+00
0.000000000000000000e+00,-1.483393036559745688e-04,-9.793693416552448738e+00
0.000000000000000000e+00,-1.483393044467519245e-04,-9.793693416695145260e+00
0.000000000000000000e+00,-1.483393052375293073e-04,-9.793693416837841781e+00
0.000000000000000000e+00,-1.483393060283066901e-04,-9.793693416980538302e+00
0.000000000000000000e+00,-1.483393068190840729e-04,-9.793693417123233047e+00
0.000000000000000000e+00,-1.483393076098614557e-04,-9.793693417265929568e+00
0.000000000000000000e+00,-1.483393084006388385e-04,-9.793693417408626090e+00
0.000000000000000000e+00,-1.483393091914161671e-04,-9.793693417551324387e+00
0.000000000000000000e+00,-1.483393099821935499e-04,-9.793693417694020908e+00
0.000000000000000000e+00,-1.483393107729709056e-04,-9.793693417836717430e+00
0.000000000000000000e+00,-1.483393115637482885e-04,-9.793693417979412175e+00
0.000000000000000000e+00,-1.483393123545256713e-04,-9.793693418122108696e+00
0.000000000000000000e+00,-1.483393131453029999e-04,-9.793693418264805217e+00
0.000000000000000000e+00,-1.483393139360803827e-04,-9.793693418407501738e+00
0.000000000000000000e+00,-1.483393147268577384e-04,-9.793693418550198260e+00
0.000000000000000000e+00,-1.483393155176351212e-04,-9.793693418692894781e+00
0.000000000000000000e+00,-1.483393163084124498e-04,-9.793693418835591302e+00
0.000000000000000000e+00,-1.483393170991898055e-04,-9.793693418978287824e+00
0.000000000000000000e+00,-1.483393178899671612e-04,-9.793693419120984345e+00
0.000000000000000000e+00,-1.483393186807444898e-04,-9.793693419263680866e+00
0.000000000000000000e+00,-1.483393194715218726e-04,-9.793693419406377387e+00
