ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.584808309615128766e-03,-1.803949282799657339e-05,-2.146031881825318996e-03
3.584808302858378225e-03,-1.803949282749298520e-05,-2.146031893112036217e-03
3.584808296101628117e-03,-1.803949282698940040e-05,-2.146031904398752570e-03
3.584808289344878444e-03,-1.803949282648581221e-05,-2.146031915685468923e-03
3.584808282588127903e-03,-1.803949282598222401e-05,-2.146031926972186143e-03
3.584808275831377362e-03,-1.803949282547863582e-05,-2.146031938258902930e-03
3.584808269074626387e-03,-1.803949282497504763e-05,-2.146031949545619284e-03
3.584808262317876713e-03,-1.803949282447145944e-05,-2.146031960832336070e-03
3.584808255561126172e-03,-1.803949282396787124e-05,-2.146031972119053291e-03
3.584808248804376065e-03,-1.803949282346428644e-05,-2.146031983405769211e-03
3.584808242047625524e-03,-1.803949282296070164e-05,-2.146031994692485997e-03
3.584808235290874983e-03,-1.803949282245710667e-05,-2.146032005979202351e-03
3.584808228534124008e-03,-1.803949282195352186e-05,-2.146032017265919137e-03
3.584808221777373467e-03,-1.803949282144993367e-05,-2.146032028552635924e-03
3.584808215020622926e-03,-1.803949282094634887e-05,-2.146032039839352278e-03
3.584808208263872385e-03,-1.803949282044275729e-05,-2.146032051126069064e-03
3.584808201507121844e-03,-1.803949281993916909e-05,-2.146032062412784984e-03
3.584808194750370870e-03,-1.803949281943558429e-05,-2.146032073699501771e-03
3.584808187993619461e-03,-1.803949281893200287e-05,-2.146032084986218124e-03
3.584808181236869788e-03,-1.803949281842840791e-05,-2.146032096272934044e-03
3.584808174480118379e-03,-1.803949281792481971e-05,-2.146032107559650830e-03
3.584808167723367838e-03,-1.803949281742123491e-05,-2.146032118846367184e-03
3.584808160966616863e-03,-1.803949281691764333e-05,-2.146032130133083971e-03
3.584808154209865455e-03,-1.803949281641405853e-05,-2.146032141419800324e-03
3.584808147453114914e-03,-1.803949281591047033e-05,-2.146032152706516243e-03
3.584808140696363506e-03,-1.803949281540688214e-05,-2.146032163993232596e-03
3.584808133939612965e-03,-1.803949281490329395e-05,-2.146032175279948950e-03
3.584808127182861556e-03,-1.803949281439970576e-05,-2.146032186566665303e-03
3.584808120426110148e-03,-1.803949281389611756e-05,-2.146032197853381656e-03
3.584808113669359607e-03,-1.803949281339253276e-05,-2.146032209140097576e-03
3.584808106912608199e-03,-1.803949281288893779e-05,-2.146032220426813495e-03
3.584808100155856356e-03,-1.803949281238535299e-05,-2.146032231713529848e-03
3.584808093399104948e-03,-1.803949281188176818e-05,-2.146032243000246201e-03
3.584808086642353540e-03,-1.803949281137817660e-05,-2.146032254286962121e-03
3.584808079885602999e-03,-1.803949281087458841e-05,-2.146032265573678040e-03
3.584808073128850723e-03,-1.803949281037100700e-05,-2.146032276860394394e-03
3.584808066372099315e-03,-1.803949280986741542e-05,-2.146032288147111181e-03
3.584808059615347906e-03,-1.803949280936382722e-05,-2.146032299433826233e-03
3.584808052858596498e-03,-1.803949280886023903e-05,-2.146032310720542586e-03
3.584808046101845957e-03,-1.803949280835665084e-05,-2.146032322007258505e-03
3.584808039345094548e-03,-1.803949280785306265e-05,-2.146032333293973991e-03
3.584808032588342273e-03,-1.803949280734947445e-05,-2.146032344580689911e-03
3.584808025831590864e-03,-1.803949280684588626e-05,-2.146032355867405830e-03
3.584808019074838589e-03,-1.803949280634230146e-05,-2.146032367154122183e-03
3.584808012318087180e-03,-1.803949280583870988e-05,-2.146032378440838103e-03
3.584808005561335772e-03,-1.803949280533512507e-05,-2.146032389727553589e-03
3.584807998804583930e-03,-1.803949280483153688e-05,-2.146032401014269508e-03
3.584807992047831654e-03,-1.803949280432794869e-05,-2.146032412300985862e-03
3.584807985291080246e-03,-1.803949280382436050e-05,-2.146032423587700914e-03
3.584807978534328837e-03,-1.803949280332077569e-05,-2.146032434874416833e-03
3.584807971777576562e-03,-1.803949280281718411e-05,-2.146032446161132319e-03
3.584807965020824286e-03,-1.803949280231359931e-05,-2.146032457447848239e-03
3.584807958264072010e-03,-1.803949280181001112e-05,-2.146032468734564158e-03
3.584807951507320602e-03,-1.803949280130642292e-05,-2.146032480021280078e-03
3.584807944750568326e-03,-1.803949280080283473e-05,-2.146032491307995563e-03
3.584807937993816484e-03,-1.803949280029924315e-05,-2.146032502594711483e-03
3.584807931237064208e-03,-1.803949279979565496e-05,-2.146032513881426535e-03
3.584807924480311932e-03,-1.803949279929206677e-05,-2.146032525168142021e-03
3.584807917723560524e-03,-1.803949279878847857e-05,-2.146032536454857507e-03
3.584807910966807381e-03,-1.803949279828489377e-05,-2.146032547741573426e-03
3.584807904210055539e-03,-1.803949279778130558e-05,-2.146032559028288912e-03
3.584807897453303263e-03,-1.803949279727771739e-05,-2.146032570315004832e-03
3.584807890696550987e-03,-1.803949279677412919e-05,-2.146032581601719884e-03
3.584807883939798712e-03,-1.803949279627054439e-05,-2.146032592888435370e-03
3.584807877183045569e-03,-1.803949279576695281e-05,-2.146032604175150856e-03
3.584807870426293726e-03,-1.803949279526337139e-05,-2.146032615461865908e-03
3.584807863669541451e-03,-1.803949279475977981e-05,-2.146032626748581393e-03
3.584807856912788308e-03,-1.803949279425619162e-05,-2.146032638035296879e-03
3.584807850156035598e-03,-1.803949279375260343e-05,-2.146032649322012799e-03
3.584807843399283322e-03,-1.803949279324901524e-05,-2.146032660608727851e-03
3.584807836642530179e-03,-1.803949279274542704e-05,-2.146032671895443337e-03
3.584807829885777904e-03,-1.803949279224184224e-05,-2.146032683182157955e-03
3.584807823129026062e-03,-1.803949279173825066e-05,-2.146032694468873875e-03
3.584807816372272918e-03,-1.803949279123466586e-05,-2.146032705755589361e-03
3.584807809615519775e-03,-1.803949279073107766e-05,-2.146032717042304413e-03
3.584807802858767933e-03,-1.803949279022748608e-05,-2.146032728329019465e-03
3.584807796102014790e-03,-1.803949278972389789e-05,-2.146032739615734517e-03
3.584807789345261647e-03,-1.803949278922031648e-05,-2.146032750902449569e-03
3.584807782588508938e-03,-1.803949278871672490e-05,-2.146032762189165055e-03
3.584807775831755795e-03,-1.803949278821313670e-05,-2.146032773475879674e-03
3.584807769075003085e-03,-1.803949278770955190e-05,-2.146032784762594726e-03
3.584807762318249942e-03,-1.803949278720596032e-05,-2.146032796049309778e-03
3.584807755561496799e-03,-1.803949278670237213e-05,-2.146032807336025264e-03
3.584807748804744090e-03,-1.803949278619878393e-05,-2.146032818622739882e-03
3.584807742047990079e-03,-1.803949278569519913e-05,-2.146032829909454934e-03
3.584807735291237370e-03,-1.803949278519161094e-05,-2.146032841196169987e-03
3.584807728534484227e-03,-1.803949278468801936e-05,-2.146032852482885039e-03
3.584807721777730650e-03,-1.803949278418443455e-05,-2.146032863769599657e-03
