ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.489700321432004600e-04,-9.793807475147870534e+00
0.000000000000000000e+00,-1.489700329327839736e-04,-9.793807475290957854e+00
0.000000000000000000e+00,-1.489700337223674872e-04,-9.793807475434048726e+00
0.000000000000000000e+00,-1.489700345119510008e-04,-9.793807475577137822e+00
0.000000000000000000e+00,-1.489700353015344873e-04,-9.793807475720226918e+00
0.000000000000000000e+00,-1.489700360911180009e-04,-9.793807475863317791e+00
0.000000000000000000e+00,-1.489700368807015144e-04,-9.793807476006405111e+00
0.000000000000000000e+00,-1.489700376702850551e-04,-9.793807476149497759e+00
0.000000000000000000e+00,-1.489700384598685416e-04,-9.793807476292585079e+00
0.000000000000000000e+00,-1.489700392494520552e-04,-9.793807476435675952e+00
0.000000000000000000e+00,-1.489700400390355688e-04,-9.793807476578765048e+00
0.000000000000000000e+00,-1.489700408286190282e-04,-9.793807476721855920e+00
0.000000000000000000e+00,-1.489700416182025689e-04,-9.793807476864946793e+00
0.000000000000000000e+00,-1.489700424077860283e-04,-9.793807477008034112e+00
0.000000000000000000e+00,-1.489700431973695689e-04,-9.793807477151124985e+00
0.000000000000000000e+00,-1.489700439869530554e-04,-9.793807477294212305e+00
0.000000000000000000e+00,-1.489700447765365148e-04,-9.793807477437303177e+00
0.000000000000000000e+00,-1.489700455661200555e-04,-9.793807477580392273e+00
0.000000000000000000e+00,-1.489700463557035420e-04,-9.793807477723481369e+00
0.000000000000000000e+00,-1.489700471452870014e-04,-9.793807477866572242e+00
0.000000000000000000e+00,-1.489700479348705150e-04,-9.793807478009661338e+00
0.000000000000000000e+00,-1.489700487244540014e-04,-9.793807478152752211e+00
0.000000000000000000e+00,-1.489700495140374608e-04,-9.793807478295839530e+00
0.000000000000000000e+00,-1.489700503036209744e-04,-9.793807478438932179e+00
0.000000000000000000e+00,-1.489700510932044338e-04,-9.793807478582021275e+00
0.000000000000000000e+00,-1.489700518827879203e-04,-9.793807478725110371e+00
0.000000000000000000e+00,-1.489700526723714339e-04,-9.793807478868199468e+00
0.000000000000000000e+00,-1.489700534619548932e-04,-9.793807479011288564e+00
0.000000000000000000e+00,-1.489700542515383797e-04,-9.793807479154379436e+00
0.000000000000000000e+00,-1.489700550411218391e-04,-9.793807479297468532e+00
0.000000000000000000e+00,-1.489700558307052985e-04,-9.793807479440559405e+00
0.000000000000000000e+00,-1.489700566202888121e-04,-9.793807479583648501e+00
0.000000000000000000e+00,-1.489700574098722714e-04,-9.793807479726737597e+00
0.000000000000000000e+00,-1.489700581994557308e-04,-9.793807479869826693e+00
0.000000000000000000e+00,-1.489700589890391902e-04,-9.793807480012915789e+00
0.000000000000000000e+00,-1.489700597786226496e-04,-9.793807480156006662e+00
0.000000000000000000e+00,-1.489700605682061361e-04,-9.793807480299093982e+00
0.000000000000000000e+00,-1.489700613577896226e-04,-9.793807480442186630e+00
0.000000000000000000e+00,-1.489700621473730548e-04,-9.793807480585275727e+00
0.000000000000000000e+00,-1.489700629369565142e-04,-9.793807480728364823e+00
0.000000000000000000e+00,-1.489700637265399736e-04,-9.793807480871453919e+00
0.000000000000000000e+00,-1.489700645161234330e-04,-9.793807481014544791e+00
0.000000000000000000e+00,-1.489700653057069194e-04,-9.793807481157633887e+00
0.000000000000000000e+00,-1.489700660952903517e-04,-9.793807481300724760e+00
0.000000000000000000e+00,-1.489700668848738111e-04,-9.793807481443813856e+00
0.000000000000000000e+00,-1.489700676744572705e-04,-9.793807481586902952e+00
0.000000000000000000e+00,-1.489700684640407028e-04,-9.793807481729992048e+00
0.000000000000000000e+00,-1.489700692536241621e-04,-9.793807481873081144e+00
0.000000000000000000e+00,-1.489700700432076215e-04,-9.793807482016172017e+00
0.000000000000000000e+00,-1.489700708327910538e-04,-9.793807482159261113e+00
0.000000000000000000e+00,-1.489700716223744861e-04,-9.793807482302351985e+00
0.000000000000000000e+00,-1.489700724119579183e-04,-9.793807482445441082e+00
0.000000000000000000e+00,-1.489700732015413777e-04,-9.793807482588531954e+00
0.000000000000000000e+00,-1.489700739911248100e-04,-9.793807482731621050e+00
0.000000000000000000e+00,-1.489700747807082423e-04,-9.793807482874710146e+00
0.000000000000000000e+00,-1.489700755702917287e-04,-9.793807483017799242e+00
0.000000000000000000e+00,-1.489700763598751068e-04,-9.793807483160888339e+00
0.000000000000000000e+00,-1.489700771494585662e-04,-9.793807483303979211e+00
0.000000000000000000e+00,-1.489700779390419985e-04,-9.793807483447068307e+00
0.000000000000000000e+00,-1.489700787286254036e-04,-9.793807483590157403e+00
