ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.592079702197007330e-03,-1.804003532495962892e-05,-2.133838528933399998e-03
3.592079695478445859e-03,-1.804003532445787032e-05,-2.133838540243350804e-03
3.592079688759884388e-03,-1.804003532395611172e-05,-2.133838551553301609e-03
3.592079682041322049e-03,-1.804003532345433957e-05,-2.133838562863251982e-03
3.592079675322760578e-03,-1.804003532295258097e-05,-2.133838574173202354e-03
3.592079668604198674e-03,-1.804003532245081898e-05,-2.133838585483153159e-03
3.592079661885637203e-03,-1.804003532194905699e-05,-2.133838596793103965e-03
3.592079655167074864e-03,-1.804003532144729500e-05,-2.133838608103055205e-03
3.592079648448513393e-03,-1.804003532094553301e-05,-2.133838619413005577e-03
3.592079641729951922e-03,-1.804003532044377102e-05,-2.133838630722955949e-03
3.592079635011389584e-03,-1.804003531994200903e-05,-2.133838642032906754e-03
3.592079628292827245e-03,-1.804003531944024704e-05,-2.133838653342856693e-03
3.592079621574265774e-03,-1.804003531893848844e-05,-2.133838664652807932e-03
3.592079614855703869e-03,-1.804003531843672306e-05,-2.133838675962757871e-03
3.592079608137141531e-03,-1.804003531793496446e-05,-2.133838687272709110e-03
3.592079601418579193e-03,-1.804003531743319570e-05,-2.133838698582659482e-03
3.592079594700016854e-03,-1.804003531693143371e-05,-2.133838709892609421e-03
3.592079587981454516e-03,-1.804003531642967511e-05,-2.133838721202560226e-03
3.592079581262892611e-03,-1.804003531592791312e-05,-2.133838732512510598e-03
3.592079574544330273e-03,-1.804003531542614774e-05,-2.133838743822460537e-03
3.592079567825767934e-03,-1.804003531492438575e-05,-2.133838755132411343e-03
3.592079561107205596e-03,-1.804003531442262715e-05,-2.133838766442361715e-03
3.592079554388643691e-03,-1.804003531392086177e-05,-2.133838777752311653e-03
3.592079547670080485e-03,-1.804003531341909640e-05,-2.133838789062262459e-03
3.592079540951519014e-03,-1.804003531291733779e-05,-2.133838800372212397e-03
3.592079534232955808e-03,-1.804003531241557242e-05,-2.133838811682162769e-03
3.592079527514393904e-03,-1.804003531191381043e-05,-2.133838822992113575e-03
3.592079520795831565e-03,-1.804003531141205183e-05,-2.133838834302063513e-03
3.592079514077268360e-03,-1.804003531091028645e-05,-2.133838845612014319e-03
3.592079507358705587e-03,-1.804003531040852446e-05,-2.133838856921963824e-03
3.592079500640143249e-03,-1.804003530990676247e-05,-2.133838868231913762e-03
3.592079493921580043e-03,-1.804003530940500048e-05,-2.133838879541864134e-03
3.592079487203018139e-03,-1.804003530890323849e-05,-2.133838890851814506e-03
3.592079480484454933e-03,-1.804003530840147650e-05,-2.133838902161764445e-03
3.592079473765892594e-03,-1.804003530789971451e-05,-2.133838913471714383e-03
3.592079467047329822e-03,-1.804003530739795253e-05,-2.133838924781664322e-03
3.592079460328766616e-03,-1.804003530689619392e-05,-2.133838936091614694e-03
3.592079453610203411e-03,-1.804003530639442516e-05,-2.133838947401564632e-03
3.592079446891640639e-03,-1.804003530589266317e-05,-2.133838958711514570e-03
3.592079440173077433e-03,-1.804003530539090796e-05,-2.133838970021464509e-03
3.592079433454514661e-03,-1.804003530488914258e-05,-2.133838981331414447e-03
3.592079426735951455e-03,-1.804003530438737720e-05,-2.133838992641364819e-03
3.592079420017388683e-03,-1.804003530388561521e-05,-2.133839003951314758e-03
3.592079413298825477e-03,-1.804003530338385322e-05,-2.133839015261264262e-03
3.592079406580262271e-03,-1.804003530288209462e-05,-2.133839026571214201e-03
3.592079399861699499e-03,-1.804003530238032586e-05,-2.133839037881164139e-03
3.592079393143136293e-03,-1.804003530187856726e-05,-2.133839049191113644e-03
3.592079386424572654e-03,-1.804003530137680188e-05,-2.133839060501063582e-03
3.592079379706009448e-03,-1.804003530087503989e-05,-2.133839071811013521e-03
3.592079372987446676e-03,-1.804003530037328468e-05,-2.133839083120963025e-03
3.592079366268882603e-03,-1.804003529987151591e-05,-2.133839094430912530e-03
3.592079359550319831e-03,-1.804003529936975731e-05,-2.133839105740862035e-03
3.592079352831755758e-03,-1.804003529886799193e-05,-2.133839117050811973e-03
3.592079346113192118e-03,-1.804003529836622994e-05,-2.133839128360761478e-03
3.592079339394629346e-03,-1.804003529786447134e-05,-2.133839139670711416e-03
3.592079332676065273e-03,-1.804003529736270597e-05,-2.133839150980661355e-03
3.592079325957501634e-03,-1.804003529686094398e-05,-2.133839162290610426e-03
3.592079319238938428e-03,-1.804003529635917860e-05,-2.133839173600560364e-03
3.592079312520374788e-03,-1.804003529585741661e-05,-2.133839184910509869e-03
3.592079305801811149e-03,-1.804003529535566140e-05,-2.133839196220458940e-03
3.592079299083247076e-03,-1.804003529485389263e-05,-2.133839207530408878e-03
3.592079292364683436e-03,-1.804003529435213403e-05,-2.133839218840357949e-03
3.592079285646119363e-03,-1.804003529385036527e-05,-2.133839230150307888e-03
3.592079278927555724e-03,-1.804003529334860328e-05,-2.133839241460257392e-03
3.592079272208992084e-03,-1.804003529284684806e-05,-2.133839252770206463e-03
3.592079265490428011e-03,-1.804003529234508269e-05,-2.133839264080156402e-03
3.592079258771864372e-03,-1.804003529184331731e-05,-2.133839275390105473e-03
3.592079252053300732e-03,-1.804003529134155532e-05,-2.133839286700054978e-03
3.592079245334735792e-03,-1.804003529083979333e-05,-2.133839298010004482e-03
3.592079238616172152e-03,-1.804003529033803473e-05,-2.133839309319953987e-03
3.592079231897607645e-03,-1.804003528983626935e-05,-2.133839320629902624e-03
3.592079225179044006e-03,-1.804003528933451075e-05,-2.133839331939851695e-03
3.592079218460479933e-03,-1.804003528883274537e-05,-2.133839343249801200e-03
3.592079211741915426e-03,-1.804003528833098000e-05,-2.133839354559751138e-03
3.592079205023351787e-03,-1.804003528782922478e-05,-2.133839365869699776e-03
3.592079198304787280e-03,-1.804003528732745941e-05,-2.133839377179649281e-03
3.592079191586223207e-03,-1.804003528682569742e-05,-2.133839388489597918e-03
3.592079184867658700e-03,-1.804003528632393204e-05,-2.133839399799547423e-03
3.592079178149094193e-03,-1.804003528582217005e-05,-2.133839411109496927e-03
3.592079171430529686e-03,-1.804003528532041145e-05,-2.133839422419445565e-03
3.592079164711965613e-03,-1.804003528481864946e-05,-2.133839433729395069e-03
3.592079157993401106e-03,-1.804003528431688408e-05,-2.133839445039344140e-03
3.592079151274836599e-03,-1.804003528381511871e-05,-2.133839456349292778e-03
3.592079144556272093e-03,-1.804003528331336010e-05,-2.133839467659241849e-03
3.592079137837707586e-03,-1.804003528281159812e-05,-2.133839478969190920e-03
3.592079131119143079e-03,-1.804003528230983274e-05,-2.133839490279140425e-03
3.592079124400578138e-03,-1.804003528180807075e-05,-2.133839501589088628e-03
3.592079117682013632e-03,-1.804003528130630876e-05,-2.133839512899037699e-03
3.592079110963448257e-03,-1.804003528080454677e-05,-2.133839524208986770e-03
3.592079104244884618e-03,-1.804003528030278817e-05,-2.133839535518935408e-03
3.592079097526319244e-03,-1.804003527980102279e-05,-2.133839546828884479e-03
3.592079090807754737e-03,-1.804003527929926080e-05,-2.133839558138833116e-03
3.592079084089189363e-03,-1.804003527879749543e-05,-2.133839569448782187e-03
3.592079077370624856e-03,-1.804003527829573682e-05,-2.133839580758730824e-03
3.592079070652060349e-03,-1.804003527779397145e-05,-2.133839592068679895e-03
3.592079063933494975e-03,-1.804003527729220946e-05,-2.133839603378628533e-03
3.592079057214930468e-03,-1.804003527679045086e-05,-2.133839614688577170e-03
3.592079050496365094e-03,-1.804003527628868548e-05,-2.133839625998526241e-03
3.592079043777799720e-03,-1.804003527578692010e-05,-2.133839637308474445e-03
3.592079037059234346e-03,-1.804003527528516489e-05,-2.133839648618423516e-03
3.592079030340669839e-03,-1.804003527478339951e-05,-2.133839659928372587e-03
3.592079023622104465e-03,-1.804003527428163752e-05,-2.133839671238320791e-03
3.592079016903539524e-03,-1.804003527377987215e-05,-2.133839682548269428e-03
3.592079010184974584e-03,-1.804003527327811016e-05,-2.133839693858218065e-03
3.592079003466408342e-03,-1.804003527277635156e-05,-2.133839705168166703e-03
3.592078996747843835e-03,-1.804003527227458279e-05,-2.133839716478114906e-03
